ASIN,username,rating,title,date,country,helpful,description,keyword,importance,sentiment_score,magnitude,aspect
B01DNPU8QE,Naveen Kumar,1.0 out of 5 stars,BAKWAS,10/04/2022 00:00,India,,Bakwas ek jal nahi raha h or ek ke uper wala hi gayab h fed up with this seller return bhi khud se hi Karo uspe alag se kahi label print Karo kahi instruction ek dum waist Gaye paise Bhai is order ke to uper se tym waist,print,0.073977023,-0.100000001,0.100000001,
B01DNPU8QE,Rajeswar,1.0 out of 5 stars,Not good,27/06/2022 00:00,India,,"The light failed the very next day. I took it out and installed it back and it worked for a couple of days and dead again. That's it, it's not working anymore.",light,0.915423751,-0.5,0.5,Brightness
B01DNPU8QE,Naveen Kumar,1.0 out of 5 stars,BAKWAS,10/04/2022 00:00,India,,Bakwas ek jal nahi raha h or ek ke uper wala hi gayab h fed up with this seller return bhi khud se hi Karo uspe alag se kahi label print Karo kahi instruction ek dum waist Gaye paise Bhai is order ke to uper se tym waist,Bakwas ek,0.214491889,-0.100000001,0.100000001,
B01DNPU8QE,Naveen Kumar,1.0 out of 5 stars,BAKWAS,10/04/2022 00:00,India,,Bakwas ek jal nahi raha h or ek ke uper wala hi gayab h fed up with this seller return bhi khud se hi Karo uspe alag se kahi label print Karo kahi instruction ek dum waist Gaye paise Bhai is order ke to uper se tym waist,Karo kahi,0.014844129,-0.100000001,0.100000001,
B01DNPU8QE,Naveen Kumar,1.0 out of 5 stars,BAKWAS,10/04/2022 00:00,India,,Bakwas ek jal nahi raha h or ek ke uper wala hi gayab h fed up with this seller return bhi khud se hi Karo uspe alag se kahi label print Karo kahi instruction ek dum waist Gaye paise Bhai is order ke to uper se tym waist,instruction,0.025006363,-0.100000001,0.100000001,
B01DNPU8QE,Naveen Kumar,1.0 out of 5 stars,BAKWAS,10/04/2022 00:00,India,,Bakwas ek jal nahi raha h or ek ke uper wala hi gayab h fed up with this seller return bhi khud se hi Karo uspe alag se kahi label print Karo kahi instruction ek dum waist Gaye paise Bhai is order ke to uper se tym waist,bhi khud se hi Karo uspe alag,0.044341192,-0.100000001,0.100000001,
B01DNPU8QE,Naveen Kumar,1.0 out of 5 stars,BAKWAS,10/04/2022 00:00,India,,Bakwas ek jal nahi raha h or ek ke uper wala hi gayab h fed up with this seller return bhi khud se hi Karo uspe alag se kahi label print Karo kahi instruction ek dum waist Gaye paise Bhai is order ke to uper se tym waist,waist,0.04503008,-0.200000003,0.200000003,
B01DNPU8QE,Naveen Kumar,1.0 out of 5 stars,BAKWAS,10/04/2022 00:00,India,,Bakwas ek jal nahi raha h or ek ke uper wala hi gayab h fed up with this seller return bhi khud se hi Karo uspe alag se kahi label print Karo kahi instruction ek dum waist Gaye paise Bhai is order ke to uper se tym waist,uper wala hi gayab h,0.054103389,-0.100000001,0.100000001,
B01DNPU8QE,Naveen Kumar,1.0 out of 5 stars,BAKWAS,10/04/2022 00:00,India,,Bakwas ek jal nahi raha h or ek ke uper wala hi gayab h fed up with this seller return bhi khud se hi Karo uspe alag se kahi label print Karo kahi instruction ek dum waist Gaye paise Bhai is order ke to uper se tym waist,order,0.056216531,-0.100000001,0.100000001,
B01DNPU8QE,Naveen Kumar,1.0 out of 5 stars,BAKWAS,10/04/2022 00:00,India,,Bakwas ek jal nahi raha h or ek ke uper wala hi gayab h fed up with this seller return bhi khud se hi Karo uspe alag se kahi label print Karo kahi instruction ek dum waist Gaye paise Bhai is order ke to uper se tym waist,seller,0.079435967,-0.100000001,0.100000001,
B01DNPU8QE,Naveen Kumar,1.0 out of 5 stars,BAKWAS,10/04/2022 00:00,India,,Bakwas ek jal nahi raha h or ek ke uper wala hi gayab h fed up with this seller return bhi khud se hi Karo uspe alag se kahi label print Karo kahi instruction ek dum waist Gaye paise Bhai is order ke to uper se tym waist,jal nahi raha h,0.197395906,-0.100000001,0.100000001,
B01DNPU8QE,Naveen Kumar,1.0 out of 5 stars,BAKWAS,10/04/2022 00:00,India,,Bakwas ek jal nahi raha h or ek ke uper wala hi gayab h fed up with this seller return bhi khud se hi Karo uspe alag se kahi label print Karo kahi instruction ek dum waist Gaye paise Bhai is order ke to uper se tym waist,Gaye paise Bhai,0.195157528,-0.100000001,0.300000012,
B01DNPU8QE,Yogesh Chandra Ghosal,5.0 out of 5 stars,Good product,15/04/2022 00:00,India,,The Syska 9Watts led bulb is brighter than the other led bulbs and the price is also affordable.,price,0.058267016,0.5,0.5,Pricing
B01DNPU8QE,Yogesh Chandra Ghosal,5.0 out of 5 stars,Good product,15/04/2022 00:00,India,,The Syska 9Watts led bulb is brighter than the other led bulbs and the price is also affordable.,bulbs,0.155416667,0.5,0.5,
B01DNPU8QE,Yogesh Chandra Ghosal,5.0 out of 5 stars,Good product,15/04/2022 00:00,India,,The Syska 9Watts led bulb is brighter than the other led bulbs and the price is also affordable.,bulb,0.271646291,0.400000006,0.400000006,
B01DNPU8QE,Yogesh Chandra Ghosal,5.0 out of 5 stars,Good product,15/04/2022 00:00,India,,The Syska 9Watts led bulb is brighter than the other led bulbs and the price is also affordable.,Syska 9Watts,0.514670014,0.400000006,0.400000006,
B01DNPU8QE,AMIT K.,2.0 out of 5 stars,1 balp kharab ho gya hai kripya ise thik kare,27/04/2022 00:00,India,,Apka balp kharab ho gya hai kripya ise thik kare,gya hai kripya ise thik kare,0.147295192,0,0,
B01DNPU8QE,AMIT K.,2.0 out of 5 stars,1 balp kharab ho gya hai kripya ise thik kare,27/04/2022 00:00,India,,Apka balp kharab ho gya hai kripya ise thik kare,Apka balp,0.852704823,0.100000001,0.100000001,
B01DNPU8QE,Rajeswar,1.0 out of 5 stars,Not good,27/06/2022 00:00,India,,"The light failed the very next day. I took it out and installed it back and it worked for a couple of days and dead again. That's it, it's not working anymore.",couple,0.084576271,0,0,
B0191QS9MO,Sherol,1.0 out of 5 stars,Not durable .. see the picture,27/06/2022 00:00,India,,I took it because of the brand name.. looks like it fake. Disappointed,brand name,1,-0.600000024,0.600000024,
B0191QS9MO,Khriau ,5.0 out of 5 stars,Just what I was looking for,05/05/2022 00:00,India,,Just the perfect amount of warm light. Great for lamps,light,0.426564455,0.899999976,0.899999976,Brightness
B0191QS9MO,Khriau ,5.0 out of 5 stars,Just what I was looking for,05/05/2022 00:00,India,,Just the perfect amount of warm light. Great for lamps,amount,0.455117702,0.600000024,0.600000024,Pricing
B0191QS9MO,Khriau ,5.0 out of 5 stars,Just what I was looking for,05/05/2022 00:00,India,,Just the perfect amount of warm light. Great for lamps,lamps,0.11831785,0.800000012,0.800000012,
B0191QS9MO,anam khan,4.0 out of 5 stars,Good product to buy...,16/05/2022 00:00,India,,Nice product. Full value for money. Satisfied with the purchase,money,0.119335748,0.5,0.5,Pricing
B0191QS9MO,anam khan,4.0 out of 5 stars,Good product to buy...,16/05/2022 00:00,India,,Nice product. Full value for money. Satisfied with the purchase,product,0.70370096,0.899999976,0.899999976,Quality
B0191QS9MO,anam khan,4.0 out of 5 stars,Good product to buy...,16/05/2022 00:00,India,,Nice product. Full value for money. Satisfied with the purchase,purchase,0.059012849,0.699999988,0.699999988,
B0191QS9MO,anam khan,4.0 out of 5 stars,Good product to buy...,16/05/2022 00:00,India,,Nice product. Full value for money. Satisfied with the purchase,value,0.117950462,0.600000024,0.600000024,Quality
B016W10CNU,bmk,1.0 out of 5 stars,One bulb was missing,10/06/2022 00:00,India,,The outer package was intact and looking good but when opened both bulb boxes were in open state and one button was missing. Return booked. Wonder who was in such bad need for a light bulb🙄,bulb boxes,0.063009843,-0.300000012,0.300000012,
